"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4553677";"";"None";"439.56";"1";"5.57";"24";"CCC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"20.8";"nM";"7.68";"";"";"UO_0000065";"17.48";"0.32";"2.11";"10.69";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4463689";"";"None";"463.59";"0";"4.97";"15";"CC#CCNC(=O)c1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"37.3";"nM";"7.43";"";"";"UO_0000065";"16.02";"0.29";"2.46";"10.34";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4551165";"";"None";"477.61";"1";"5.96";"22";"CCCC#CC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"26.9";"nM";"7.57";"";"";"UO_0000065";"15.85";"0.29";"1.61";"10.54";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4580172";"";"None";"461.57";"1";"5.35";"23";"C=CC#CC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"31.4";"nM";"7.50";"";"";"UO_0000065";"16.26";"0.29";"2.15";"10.44";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4459139";"";"None";"449.56";"1";"5.18";"20";"CC#CC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"33.2";"nM";"7.48";"";"";"UO_0000065";"16.64";"0.30";"2.30";"10.41";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4446356";"";"None";"453.59";"1";"5.36";"16";"CCCNC(=O)c1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"40.8";"nM";"7.39";"";"";"UO_0000065";"16.29";"0.30";"2.03";"10.29";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4543206";"";"None";"450.55";"0";"4.47";"12";"Cc1cc2c(C(=O)NCC#N)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"28.1";"nM";"7.55";"";"";"UO_0000065";"16.76";"0.30";"3.08";"7.90";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4460205";"";"None";"451.53";"0";"4.38";"26";"CC#CC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)COCC2";"Ki";"'='";"32.3";"nM";"7.49";"";"";"UO_0000065";"16.59";"0.30";"3.11";"9.24";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4453010";"";"None";"439.52";"0";"4.54";"27";"C=CC(=O)Nc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)COCC2";"Ki";"'='";"26.6";"nM";"7.58";"";"";"UO_0000065";"17.23";"0.31";"3.04";"9.34";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL3747448";"";"None";"411.51";"0";"4.32";"4a";"Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2";"Ki";"'='";"28.6";"nM";"7.54";"";"";"UO_0000065";"18.33";"0.33";"3.22";"8.79";"0";"CHEMBL4402109";"Inhibition of His-tagged p97 (unknown origin) in presence of ATP and PNP by UV-transparent microplate assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075145";"Transitional endoplasmic reticulum ATPase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4400565";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
