"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3894280";"";"None";"368.35";"0";"3.18";"BDBM247254";"CN(C)C(=O)CNCC(F)(F)c1cccc(OCCCC(F)(F)F)c1";"Ki";"'='";"100.0";"nM";"7.00";"";"431443";"UO_0000065";"19.00";"0.38";"3.82";"16.84";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3981556";"";"None";"296.39";"0";"2.55";"BDBM247264";"CCCCOc1cccc(C(F)CNCC(=O)N(C)C)c1";"Ki";"'='";"1100.0";"nM";"5.96";"";"431450";"UO_0000065";"20.10";"0.39";"3.41";"14.33";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3934865";"";"None";"372.46";"0";"2.99";"BDBM247263";"CCCCOc1cccc(C(F)(F)CN(CCOC)CC(=O)N(C)C)c1";"Ki";"'='";"1700.0";"nM";"5.77";"";"431449";"UO_0000065";"15.49";"0.30";"2.78";"13.73";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3903255";"";"None";"340.41";"0";"3.17";"BDBM247256";"CCCCOc1cccc(C(F)(F)CNCC(=O)N2CCCC2)c1";"Ki";"'='";"200.0";"nM";"6.70";"";"431445";"UO_0000065";"19.68";"0.38";"3.53";"16.11";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3978361";"";"None";"314.38";"0";"2.64";"BDBM247250";"CCCCOc1cccc(C(F)(F)CNCC(=O)N(C)C)c1";"Ki";"'='";"100.0";"nM";"7.00";"";"431441";"UO_0000065";"22.27";"0.43";"4.36";"16.84";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3897897";"";"None";"342.43";"0";"3.42";"BDBM247260";"CCCCOc1cccc(C(F)(F)CNCC(=O)N(CC)CC)c1";"Ki";"'='";"300.0";"nM";"6.52";"";"431448";"UO_0000065";"19.05";"0.37";"3.10";"15.69";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3897000";"";"None";"348.39";"0";"3.04";"BDBM247255";"CN(C)C(=O)CNCC(F)(F)c1cccc(OCc2ccccc2)c1";"Ki";"'='";"500.0";"nM";"6.30";"";"431444";"UO_0000065";"18.09";"0.34";"3.26";"15.16";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3954509";"";"None";"342.43";"0";"3.42";"BDBM247253";"CCCCCCOc1cccc(C(F)(F)CNCC(=O)N(C)C)c1";"Ki";"'='";"100.0";"nM";"7.00";"";"431442";"UO_0000065";"20.44";"0.40";"3.58";"16.84";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3977403";"";"None";"394.38";"0";"3.71";"BDBM247257";"O=C(CNCC(F)(F)c1cccc(OCCCC(F)(F)F)c1)N1CCCC1";"Ki";"'='";"200.0";"nM";"6.70";"";"431446";"UO_0000065";"16.99";"0.34";"2.99";"16.11";"0";"CHEMBL3889051";"Patch Clamp/Inhibition Assay: Cells and methods: Functional inhibition of the sodium currents is studied using whole cell patch clamp methods (Hamill O. P., Marty A., Neher E., Sakmann B., Sigworth F. J., Pflugers Arch. 391 (2): 85-100 (1981)) on the hybrid cell line ND7/23 (Wood J N, Bevan S J, Coote P R, Dunn P M, Harmar A, Hogan P, Latchman D S, Morrison C, Rougon G, Theveniau M.: 'Novel cell lines display properties of nociceptive sensory neurons'. Proc. Biol. Sci. Sep 22; 241(1302):187-94 (1990)), that express a mixed population of voltage gated sodium channels. For sodium current recording control bath solution contained (mM): NaCl (80), choline chloride (38), CaCl2 (1.3), MgCl2 (2), KCl (2), CdCl2 (0.4), NiCl2 (0.3), TEA.Cl (20), Hepes (10), glucose (10). Internal pipette solution consists of (mM): CsF (65), CsCl (65), NaCl (10), CaCl2 (1.3), MgCl2 (2), Hepes (10), EGTA (10), MgATP (1). Compounds are dissolved as 20 mM stock solutions in DMSO and then diluted to the final concentration in the external solutions.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886929";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL210514";"";"None";"565.67";"1";"4.80";"1";"COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1";"Ki";"'='";"5240.0";"nM";"5.28";"";"";"UO_0000065";"9.34";"0.18";"0.48";"4.39";"0";"CHEMBL853310";"Binding affinity to verapamil site of N type calcium channel";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4478";"Voltage-gated N-type calcium channel alpha-1B subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148507";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
