"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL186251";"";"None";"373.47";"1";"5.49";"1ac";"CC(=O)N1CCc2cc(F)ccc2C1CC(c1ccccc1)c1ccccc1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"18.35";"0.33";"1.36";"33.75";"0";"CHEMBL832401";"Inhibitory concentration against Melatonin receptor type 1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138705";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL19061";"";"None";"294.37";"0";"2.13";"3";"COc1ccc(F)c(CN2CCN(C(=O)C(C)C)CC2)c1";"IC50";"'='";"224.0";"nM";"6.65";"";"";"UO_0000065";"22.59";"0.43";"4.52";"20.29";"0";"CHEMBL710591";"In vitro receptor binding at MT2 (Melatonin) receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136666";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL3648355";"";"None";"258.32";"0";"2.69";"BDBM103442";"CC(=O)NCCC1CCc2ccc3nc(C)oc3c21";"IC50";"'='";"0.31";"nM";"9.51";"";"221317";"UO_0000065";"36.81";"0.68";"6.82";"17.25";"0";"CHEMBL3707729";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL1770214";"";"None";"286.33";"0";"2.70";"4, S26553";"COC(=O)Nc1ccc2cccc(CCNC(C)=O)c2c1";"IC50";"'='";"26.3";"nM";"7.58";"";"";"UO_0000065";"26.47";"0.49";"4.88";"11.24";"0";"CHEMBL1772362";"Binding affinity to human MT2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770106";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";""
"CHEMBL364816";"";"None";"401.51";"0";"4.98";"1b";"COc1cc2c(cc1OC)C(CC(c1ccccc1)c1ccccc1)N(C=O)CC2";"IC50";"'='";"9.9";"nM";"8.00";"";"";"UO_0000065";"19.94";"0.36";"3.02";"20.65";"0";"CHEMBL832401";"Inhibitory concentration against Melatonin receptor type 1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138705";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL186167";"";"None";"469.50";"1";"6.10";"1s";"COc1cc2c(cc1OC)C(CCc1ccccc1)N(C(=O)c1ccc(C(F)(F)F)cc1)CC2";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.78";"0.24";"-0.10";"15.48";"0";"CHEMBL832401";"Inhibitory concentration against Melatonin receptor type 1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138705";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL4114715";"";"None";"374.48";"0";"4.86";"BDBM103439";"CC(=O)NC/C=C1\CCc2ccc3nc(CCCCc4ccccc4)oc3c21";"IC50";"'='";"0.43";"nM";"9.37";"";"221314";"UO_0000065";"25.01";"0.46";"4.51";"16.99";"0";"CHEMBL3707729";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL277828";"";"None";"316.45";"0";"3.02";"7";"CCCCC(=O)N1CCN(C2CCc3ccc(OC)cc32)CC1";"IC50";"'='";"103.0";"nM";"6.99";"";"";"UO_0000065";"22.08";"0.41";"3.97";"21.32";"0";"CHEMBL710591";"In vitro receptor binding at MT2 (Melatonin) receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136666";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL3648359";"";"None";"272.35";"0";"3.08";"BDBM103446";"CCC(=O)NCC[C@@H]1CCc2ccc3nc(C)oc3c21";"IC50";"'='";"0.049";"nM";"10.31";"";"221321";"UO_0000065";"37.85";"0.70";"7.23";"18.70";"0";"CHEMBL3707729";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3648366";"";"None";"284.36";"0";"3.26";"BDBM103453";"CC(=O)NCCC1CCc2ccc3nc(C4CC4)oc3c21";"IC50";"'='";"0.75";"nM";"9.12";"";"221328";"UO_0000065";"32.09";"0.59";"5.86";"16.55";"0";"CHEMBL3707729";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1946";"Melatonin receptor 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
