"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1835301";"";"None";"414.53";"0";"0.18";"17";"CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](C)C(=O)O";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"15.52";"0.31";"6.25";"5.03";"0";"CHEMBL1839551";"Inhibition of recombinant GST-tagged SIRT1 after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833937";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1835300";"";"None";"331.44";"0";"0.28";"16";"COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(C)=S)NC(C)=O";"IC50";"'='";"51000.0";"nM";"4.29";"";"";"UO_0000065";"12.95";"0.27";"4.01";"4.45";"0";"CHEMBL1839551";"Inhibition of recombinant GST-tagged SIRT1 after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833937";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1835302";"";"None";"446.57";"0";"1.08";"18";"CC(=S)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)O";"IC50";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"13.69";"0.28";"5.03";"4.19";"0";"CHEMBL1839551";"Inhibition of recombinant GST-tagged SIRT1 after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833937";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1835305";"";"None";"407.54";"0";"1.80";"21";"CC(=S)NCCCC[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)O";"IC50";"'='";"990.0";"nM";"6.00";"";"";"UO_0000065";"14.73";"0.29";"4.20";"5.58";"0";"CHEMBL1839551";"Inhibition of recombinant GST-tagged SIRT1 after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833937";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL584353";"";"None";"413.54";"0";"4.03";"25";"CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1";"IC50";"'='";"9900.0";"nM";"5.00";"";"";"UO_0000065";"12.10";"0.24";"0.97";"6.30";"0";"CHEMBL1839551";"Inhibition of recombinant GST-tagged SIRT1 after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833937";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1835312";"";"None";"455.58";"0";"3.39";"30";"CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)c1ccccc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"12.72";"0.25";"2.41";"6.00";"0";"CHEMBL1839551";"Inhibition of recombinant GST-tagged SIRT1 after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833937";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL3427750";"";"None";"293.73";"0";"2.77";"3g";"NC(=O)C1CCCc2c(-c3ccc(Cl)c(F)c3)n[nH]c21";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"19.01";"0.38";"2.82";"7.78";"0";"CHEMBL3429766";"Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425433";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL1254304";"";"None";"427.55";"0";"-0.42";"54";"CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(C)=O";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"10.29";"0.20";"4.82";"3.02";"0";"CHEMBL1252001";"Inhibition of GST-SIRT1 after 1 hr by Fluor de Lys fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250463";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL1255033";"";"None";"420.89";"0";"-0.80";"73";"COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)CCl)NC(=O)[C@H](C)NC(C)=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1252001";"Inhibition of GST-SIRT1 after 1 hr by Fluor de Lys fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250463";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";""
"CHEMBL521799";"";"None";"439.33";"1";"5.31";"6b";"O=c1[nH]c(=S)[nH]c(-c2ccc(Br)cc2)c1Cc1c(O)ccc2ccccc12";"IC50";"'='";"12700.0";"nM";"4.90";"";"";"UO_0000065";"11.14";"0.25";"-0.41";"7.11";"0";"CHEMBL970607";"Inhibition of human recombinant SIRT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138523";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL291725";"";"None";"341.37";"0";"3.56";"12b";"CN1C(=O)C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C1=O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908188";"Inhibition of human SIRT1 by fluorescent deacetylase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137294";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL3609648";"";"None";"500.67";"2";"-0.23";"6";"CC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CCCCNC(C)=O)C(N)=O";"IC50";"'='";"2130.0";"nM";"5.67";"";"";"UO_0000065";"11.33";"0.23";"5.90";"3.31";"0";"CHEMBL3610046";"Inhibition of human His6 or GST-tagged SIRT1 after 10 mins by HPLC analysis in presence of beta-NAD";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3608247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL2332044";"";"None";"405.52";"0";"2.92";"15a";"CC(C)(C)OC(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"19.16";"0.38";"4.85";"7.04";"0";"CHEMBL2341152";"Inhibition of His-tagged SIRT1 (1 to 747) (unknown origin)-mediated deacetylation of Ac-RHKKAcW-NH2 substrate preincubated for 20 mins measured after 30 mins by mass spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331260";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL380797";"SIRTINOL";"None";"394.47";"1";"5.79";"1";"CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1";"IC50";"'='";"123000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"1";"CHEMBL2341159";"Inhibition of human GST-tagged SIRT1 expressed in Escherichia coli BL21(DE3) assessed as inhibition of ZMAL conversion to ZML after 4 hrs by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331260";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL3343653";"";"None";"397.43";"0";"4.69";"65";"Cc1ccc(C(=O)Nc2cccc3c(Oc4cncc(C(N)=O)c4)cccc23)cc1";"IC50";"'='";"18700.0";"nM";"4.73";"";"";"UO_0000065";"11.90";"0.22";"0.04";"5.01";"0";"CHEMBL3383625";"Inhibition of full length human SIRT1 expressed in Escherichia coli BL21 (DE3) cells using fluorogenic 7-amino-4-methylcoumarin (AMC)-labeled peptide by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351796";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";""
"CHEMBL592963";"";"None";"261.32";"0";"1.58";"14a";"COCC#CC1c2cc(O)c(OC)cc2CCN1C";"IC50";"'='";"570000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1067345";"Inhibition of human full length SIRT1 expressed in DE3 cells by fluorimetric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152589";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL298346";"";"None";"417.47";"1";"5.13";"12c";"O=C1C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C(=O)N1Cc1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL908191";"Inhibition of human SIRT1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137294";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL420311";"";"None";"248.71";"0";"2.73";"1";"NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21";"IC50";"'='";"1290.0";"nM";"5.89";"";"";"UO_0000065";"23.68";"0.47";"3.16";"10.00";"0";"CHEMBL859693";"Inhibitory activity against human SIRT1 by radiochemical Nicotinamide release assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140425";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
