"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4857381";"";"None";"430.55";"0";"3.77";"79-L1-66";"O=C1CC(C(=O)NCc2ccc(CNCC(=O)C3CC4CCC3C4)cc2)c2ccccc21";"Ki";"'='";"1.2";"10^2 uM";"";"";"";"";"";"";"";"";"0";"CHEMBL4837036";"Inhibition of human recombinant SIRT1 assessed as inhibition of substrate deacetylation using Gln-Pro-Lys-Lys- (epsilon acetyl) AMC peptide as substrate in presence of NAD+ measured by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834484";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL4867959";"";"None";"478.60";"1";"5.53";"46-L3-46";"O=C(NCCCCCCNC(=O)c1cccc(-c2cccnc2)c1)c1cccc(-c2cccnc2)c1";"Ki";"'='";"0.73";"10^2 uM";"";"";"";"";"";"";"";"";"0";"CHEMBL4837036";"Inhibition of human recombinant SIRT1 assessed as inhibition of substrate deacetylation using Gln-Pro-Lys-Lys- (epsilon acetyl) AMC peptide as substrate in presence of NAD+ measured by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834484";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL4873020";"";"None";"525.61";"1";"4.56";"82-L1-46";"COc1cc(CC(=O)NCc2ccc(CNC(=O)c3cccc(-c4cccnc4)c3)cc2)cc(OC)c1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4837036";"Inhibition of human recombinant SIRT1 assessed as inhibition of substrate deacetylation using Gln-Pro-Lys-Lys- (epsilon acetyl) AMC peptide as substrate in presence of NAD+ measured by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834484";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"";""
"CHEMBL2314710";"";"None";"270.24";"0";"2.78";"16";"O=C(c1cc(O)ccc1O)c1coc2ccc(O)cc12";"Ki";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"22.56";"0.42";"3.32";"6.71";"0";"CHEMBL2317543";"Mixed-type inhibition of N-terminal His6-tagged SIRT1 coding region (156-664) (unknown origin) expressed in Escherichia coli BL21(DE3) using NAD+ as substrate by Lineweaver-Burk plot analysis in presence of ac-RHKKac-AMC";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311269";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";""
"CHEMBL3806257";"";"None";"348.36";"0";"2.41";"102";"NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccncc3)c2)c1";"Ki";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"15.85";"0.29";"3.11";"5.15";"0";"CHEMBL3806940";"Inhibition of human recombinant SIRT1 expressed in Escherichia coli BL21(DE3) cells using Ac-RHK-K(Ac)-AMC as substrate preincubated for 10 mins followed by substrate addition by fluorescence analysis in presence of NAD+";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804824";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";""
"CHEMBL1410976";"";"None";"405.20";"0";"3.35";"12i";"COc1cc(C=C2C(=O)OC(c3ccccc3)OC2=O)cc(Br)c1O";"Ki";"'='";"650.0";"nM";"6.19";"";"";"UO_0000065";"15.27";"0.34";"2.84";"7.54";"0";"CHEMBL4689719";"Inhibition of N-terminal hexa-His-tagged human SIRT1 F273L mutant (156 to 664 residues) expressed in Escherichia coli BL21 (DE3) assessed as dissociation equilibrium constant using Abz-GVLKacAYNO2GY-NH2 as substrate in presence of varying level of NAD+ by Lineweaver-burk plot analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"Q96EB6";"F273L";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680375";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"";"INHIBITOR";""
"CHEMBL4237803";"";"None";"347.37";"0";"1.51";"27";"COc1ccc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4236294";"Inhibition of human recombinant SIRT1 using fluorogenic HDAC substrate after 20 mins by fluorimetrc method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229543";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";""
"CHEMBL1576457";"";"None";"269.29";"0";"2.51";"4";"c1ccc(-c2nn3c(-c4ccco4)nnc3s2)nc1";"Ki";"'='";"24100.0";"nM";"4.62";"";"";"UO_0000065";"17.15";"0.33";"2.11";"6.68";"0";"CHEMBL3364859";"Inhibition of human SIRT1 F414A mutant expressed in Escherichia coli BL21(DE3) using AMC-labeled Arg-His-Lys-Lys(ac) as substrate assessed as inhibition of deacetylation of peptide after 45 mins by Lineweaver-Burke plot method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"Q96EB6";"F414A";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351989";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL2105763";"QUISINOSTAT";"2.0";"394.48";"0";"2.09";"3";"Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4236294";"Inhibition of human recombinant SIRT1 using fluorogenic HDAC substrate after 20 mins by fluorimetrc method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229543";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";""
"CHEMBL2314710";"";"None";"270.24";"0";"2.78";"16";"O=C(c1cc(O)ccc1O)c1coc2ccc(O)cc12";"Ki";"'='";"218700.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2317548";"Mixed type inhibition of N-terminal His6-tagged SIRT1 F273L mutant (unknown origin) expressed in Escherichia coli BL21(DE3) using NAD+ as substrate by Lineweaver-Burk plot analysis in presence of ac-RHKKac-AMC";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"Q96EB6";"F273L";"CHEMBL4506";"NAD-dependent deacetylase sirtuin 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311269";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";""
