"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3360284";"";"None";"579.74";"1";"2.42";"41";"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1ccc(CN(C)C)cc1";"IC50";"'='";"242.0";"nM";"6.62";"";"";"UO_0000065";"11.41";"0.22";"4.20";"4.84";"0";"CHEMBL3374744";"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351248";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";""
"CHEMBL3360299";"";"None";"613.74";"1";"1.24";"56";"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N1Cc2ccccc2C1=O)C(C)(C)C)C(=O)C(=O)NCc1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"3049.0";"nM";"5.52";"";"";"UO_0000065";"8.99";"0.18";"4.28";"2.98";"0";"CHEMBL3374744";"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351248";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";""
"CHEMBL3359772";"";"None";"562.71";"1";"3.23";"5";"CCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NC1CCCCC1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"13.81";"0.26";"4.54";"5.82";"0";"CHEMBL3374744";"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351248";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";""
"CHEMBL341197";"";"None";"404.53";"0";"2.87";"24";"CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@H](C=O)C(C)C";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"17.11";"0.34";"4.05";"7.49";"0";"CHEMBL657293";"Inhibition of human cathepsin B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131158";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL602683";"";"None";"431.13";"0";"3.94";"19";"NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(Br)c1F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1068287";"Inhibition of human liver cathepsin B";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156874";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL341577";"";"None";"491.61";"0";"3.94";"15";"CC(C)C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL657293";"Inhibition of human cathepsin B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131158";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL135471";"";"None";"362.45";"0";"1.85";"26";"CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)NCC=O";"IC50";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"15.16";"0.30";"3.64";"5.95";"0";"CHEMBL657293";"Inhibition of human cathepsin B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131158";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL1790989";"";"None";"470.57";"0";"4.78";"7";"CC[C@@H](C)[C@H](NC(=O)Nc1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"13.67";"0.25";"1.65";"6.24";"0";"CHEMBL657293";"Inhibition of human cathepsin B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131158";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL8651";"";"None";"543.64";"1";"1.61";"8c (Single diastereomer)";"CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL659820";"Inhibitory activity against cathepsin B; In active";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL1084679";"";"None";"287.37";"0";"0.90";"1";"N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1";"IC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"21.87";"0.41";"5.38";"7.00";"0";"CHEMBL1101891";"Inhibition of human recombinant cathepsin B by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155369";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL272485";"DIBUTYL PHTHALATE";"-1.0";"278.35";"0";"3.60";"1";"CCCCOC(=O)c1ccccc1C(=O)OCCCC";"IC50";"'='";"420000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL950295";"Inhibition of cathepsin B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141634";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL409950";"";"None";"660.78";"1";"3.61";"28";"CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1";"IC50";"'='";"383.0";"nM";"6.42";"";"";"UO_0000065";"9.71";"0.19";"2.81";"4.37";"0";"CHEMBL889829";"Inhibition of cathepsin D";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146261";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL1271603";"";"None";"388.33";"0";"3.91";"21";"NC(=S)N/N=C(/c1cccc(Br)c1)c1ccc2c(c1)CCCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1273064";"Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4072";"Cathepsin B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268983";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
