"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL350615";"";"None";"210.28";"0";"2.80";"5";"N=C(NCc1ccccc1)c1ccccc1";"Ki";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"23.78";"0.43";"2.20";"13.94";"0";"CHEMBL3117327";"Displacement of [3H]ifenprodil from GluN2B receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";""
"CHEMBL218547";"";"None";"331.44";"0";"3.60";"22";"O=C(OCc1ccccc1)N1CCC(CNc2nccs2)CC1";"Ki";"'='";"122.0";"nM";"6.91";"";"";"UO_0000065";"20.86";"0.41";"3.31";"12.69";"0";"CHEMBL856830";"Displacement of [3H](E)-N1-(2-methoxybenzyl)cinnamamidine from human NR2B expressed in Ltk- cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Ltk-";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141373";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL158737";"";"None";"266.34";"0";"3.27";"6";"COc1ccccc1C/N=C(N)/C=C/c1ccccc1";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"34.37";"0.63";"5.88";"19.23";"0";"CHEMBL749675";"Displacement of NMDA receptor-specific [3H]ifenprodil binding to recombinant human NMDA receptor, NR2B subtype expressed in L cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"L";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136592";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";""
"CHEMBL4170683";"";"None";"414.61";"1";"5.08";"13c";"FCC[C@@H]1Cc2ccccc2C2(CCC(N3CCN(C4CCCCC4)CC3)CC2)O1";"Ki";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"17.33";"0.33";"2.11";"45.75";"0";"CHEMBL4158754";"Displacement of [3H]ifenprodil from GluN2B (unknown origin) expressed in in mouse L(tk-) cell membranes incubated for 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152385";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL219113";"";"None";"332.43";"0";"3.00";"23";"O=C(OCc1ccccc1)N1CCC(CNc2nncs2)CC1";"Ki";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"20.22";"0.40";"3.72";"9.98";"0";"CHEMBL856830";"Displacement of [3H](E)-N1-(2-methoxybenzyl)cinnamamidine from human NR2B expressed in Ltk- cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Ltk-";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141373";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL217992";"";"None";"350.42";"0";"2.92";"20o";"C#Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1";"Ki";"'='";"1250.0";"nM";"5.90";"";"";"UO_0000065";"16.85";"0.31";"2.98";"8.76";"0";"CHEMBL856830";"Displacement of [3H](E)-N1-(2-methoxybenzyl)cinnamamidine from human NR2B expressed in Ltk- cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Ltk-";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141373";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL319706";"(S)-IFENPRODIL";"None";"325.45";"0";"3.77";"1";"C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"24.58";"0.46";"4.23";"18.31";"1";"CHEMBL3737377";"Displacement of [3H]ifenprodil from Glun2B receptor (unknown origin) expressed in mouse L(tk-) cell membranes after 120 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL247718";"";"None";"340.73";"0";"4.58";"9";"N=C1c2ccc(OC(F)(F)F)cc2CN1Cc1cccc(Cl)c1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"23.76";"0.48";"3.52";"22.29";"0";"CHEMBL887786";"Binding affinity to NMDA NR2B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL4286654";"";"None";"295.43";"0";"3.86";"3a";"Oc1ccc2c(c1)CCC(NCCCc1ccccc1)CC2";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"25.57";"0.47";"3.69";"23.41";"1";"CHEMBL4254520";"Displacement of [3H]Ifenprodil from GluN2B receptor (unknown origin) expressed in mouse L(tk-) cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251630";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4284348";"";"None";"309.45";"0";"4.25";"3b";"Oc1ccc2c(c1)CCC(NCCCCc1ccccc1)CC2";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"24.81";"0.46";"3.43";"23.80";"0";"CHEMBL4254520";"Displacement of [3H]Ifenprodil from GluN2B receptor (unknown origin) expressed in mouse L(tk-) cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1904";"Glutamate [NMDA] receptor subunit epsilon 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251630";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
