"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1086756";"";"None";"513.51";"2";"6.12";"30";"CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C";"IC50";"'='";"408.0";"nM";"6.39";"";"";"UO_0000065";"12.44";"0.25";"0.27";"15.77";"0";"CHEMBL1101347";"Inhibition of 5HT7 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154983";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL3736156";"";"None";"260.15";"None";"None";"3";"CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1";"IC50";"'>'";"5011.87";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3738123";"Antagonist activity at human wild-type 5-HT7 receptor expressed in HEK cells assessed as seretonin-induced cAMP by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734721";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";""
"CHEMBL2376490";"";"None";"294.42";"0";"4.58";"22";"Cc1[nH]c2ccc(-c3ccsc3)cc2c1C1=CCNCC1";"IC50";"'='";"690.0";"nM";"6.16";"";"";"UO_0000065";"20.93";"0.40";"1.58";"22.15";"0";"CHEMBL2377922";"Displacement of [3H]LSD from human 5HT7 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375225";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";""
"CHEMBL39";"SEROTONIN";"3.0";"176.22";"0";"1.37";"5-HT";"NCCc1c[nH]c2ccc(O)cc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4199392";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as inhibition of Gs protein-mediated cAMP accumulation by luminescence-based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196105";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL116735";"";"None";"480.57";"1";"5.79";"40";"O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"IC50";"'='";"1170.0";"nM";"5.93";"";"";"UO_0000065";"12.34";"0.23";"0.14";"25.19";"0";"CHEMBL620815";"Inhibition of human 5-hydroxytryptamine 7 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134625";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL399203";"";"None";"426.41";"0";"3.68";"9aa";"O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"10.79";"0.21";"0.92";"3.21";"0";"CHEMBL896529";"Inhibition of 5HT7 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149534";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL250699";"";"None";"357.79";"0";"4.87";"A-803467";"COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL923697";"Displacement of [3H]LSD from 5HT7 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142222";"1";"Scientific Literature";"Proc Natl Acad Sci U S A";"2007";"None";"";"";""
"CHEMBL50498";"MERIDIANIN A";"None";"226.24";"0";"1.91";"2";"Nc1nccc(-c2c[nH]c3cccc(O)c23)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1831565";"Displacement of [3H]LSD from 5-HT7 receptor after 1.5 hrs by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828602";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL3771309";"";"None";"495.38";"0";"3.08";"8";"CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)C1=O";"IC50";"'='";"1388.0";"nM";"5.86";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3772071";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as inhibition of 5-CT-induced cAMP production preincubated for 15 mins followed by 5-CT addition measured after 15 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769356";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";""
"CHEMBL4859827";"";"None";"262.74";"0";"2.14";"3e";"Clc1ccccc1-c1n[nH]cc1N1CCNCC1";"IC50";"'='";"1177.0";"nM";"5.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828349";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as reduction in cAMP accumulation incubated for 30 mins by microplate reader analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.5 hr";"ANTAGONIST";""
"CHEMBL4848305";"";"None";"262.74";"0";"2.14";"3f";"Clc1cccc(-c2n[nH]cc2N2CCNCC2)c1";"IC50";"'='";"912.01";"nM";"6.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828349";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as reduction in cAMP accumulation incubated for 30 mins by microplate reader analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.5 hr";"ANTAGONIST";""
"CHEMBL4858338";"";"None";"262.74";"0";"2.14";"3g";"Clc1ccc(-c2n[nH]cc2N2CCNCC2)cc1";"IC50";"'='";"888.0";"nM";"6.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828349";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as reduction in cAMP accumulation incubated for 30 mins by microplate reader analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.5 hr";"ANTAGONIST";""
"CHEMBL4856702";"";"None";"246.29";"0";"1.63";"3i";"Fc1cccc(-c2n[nH]cc2N2CCNCC2)c1";"IC50";"'='";"2344.23";"nM";"5.63";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828349";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as reduction in cAMP accumulation incubated for 30 mins by microplate reader analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.5 hr";"ANTAGONIST";""
"CHEMBL4852622";"";"None";"242.33";"0";"1.79";"3k";"Cc1ccc(-c2n[nH]cc2N2CCNCC2)cc1";"IC50";"'='";"1624.0";"nM";"5.79";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828349";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as reduction in cAMP accumulation incubated for 30 mins by microplate reader analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.5 hr";"ANTAGONIST";""
"CHEMBL4852622";"";"None";"242.33";"0";"1.79";"3k";"Cc1ccc(-c2n[nH]cc2N2CCNCC2)cc1";"IC50";"'='";"1621.81";"nM";"5.79";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828349";"Antagonist activity at human 5-HT7 receptor expressed in HEK293 cells assessed as reduction in cAMP accumulation incubated for 30 mins by microplate reader analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.5 hr";"ANTAGONIST";""
