"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL224785";"";"None";"421.63";"0";"3.88";"13";"O=C(O)c1ccc(Cl)cc1Nc1c(Nc2cccc(Br)c2)c(=O)c1=O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919620";"Antagonist activity at human homomeric GluR5 expressed in HEK293 cells assessed as inhibition of intracellular calcium concentration by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149316";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307715";""
"CHEMBL152120";"";"None";"320.73";"0";"3.69";"6g";"COc1cccc(NC(=O)Nc2cc(Cl)ccc2C(=O)O)c1";"IC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"16.94";"0.34";"1.74";"6.20";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL154701";"";"None";"366.80";"1";"5.35";"5f";"O=C(Nc1cc(Cl)ccc1C(=O)O)Nc1ccccc1-c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL154658";"";"None";"416.60";"0";"4.29";"6d";"O=C(Nc1cccc(I)c1)Nc1cc(Cl)ccc1C(=O)O";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"13.58";"0.37";"1.37";"7.21";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL33891";"";"None";"330.69";"0";"4.71";"5g";"O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(Cl)ccc1O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919620";"Antagonist activity at human homomeric GluR5 expressed in HEK293 cells assessed as inhibition of intracellular calcium concentration by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149316";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307715";""
"CHEMBL387549";"";"None";"409.63";"0";"4.09";"5e";"O=C(Nc1cccc(Br)c1)Nc1cc(Cl)ccc1-c1nc(=O)o[nH]1";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919620";"Antagonist activity at human homomeric GluR5 expressed in HEK293 cells assessed as inhibition of intracellular calcium concentration by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149316";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307715";""
"CHEMBL422698";"";"None";"358.70";"0";"4.70";"7e";"O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cc(Cl)ccc1C(=O)O";"IC50";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"14.83";"0.30";"0.62";"6.78";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL156768";"";"None";"296.74";"0";"3.74";"8f";"O=C(Nc1ccsc1)Nc1cc(Cl)ccc1C(=O)O";"IC50";"'='";"51000.0";"nM";"4.29";"";"";"UO_0000065";"14.47";"0.31";"0.55";"5.47";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL154878";"";"None";"338.29";"0";"4.36";"2d";"Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)c(C(=O)O)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL155261";"";"None";"290.71";"0";"3.68";"4";"O=C(Nc1ccccc1)Nc1cc(Cl)ccc1C(=O)O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"17.20";"0.34";"1.32";"6.38";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
"CHEMBL422505";"";"None";"392.25";"1";"5.07";"2i";"O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(C(F)(F)F)ccc1C(=O)O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"11.93";"0.24";"-0.39";"5.96";"0";"CHEMBL697425";"In vitro inhibitory activity against human ionotropic glutamate receptor ionotropic kainate 1 (GluR-5) expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1918";"Glutamate receptor ionotropic kainate 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145950";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";""
