"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL490896";"";"0";"538.91";"2";"5.70";"9h";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2cc(F)c(F)cc2F)c2c(Oc3ccc(Cl)cc3F)cccc21";"IC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"15.51";"0.32";"2.66";"10.80";"0";"CHEMBL959317";"Displacement of [3H]PGE2 from human EP3 receptor at 20 uM in presence of normal buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL490897";"";"0";"538.91";"2";"5.70";"9i";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2cc(F)c(F)cc2F)c2c(Oc3ccc(F)cc3Cl)cccc21";"IC50";"'='";"316.3";"nM";"6.50";"";"";"UO_0000065";"12.06";"0.25";"0.80";"8.40";"0";"CHEMBL959318";"Displacement of [3H]PGE2 from human EP3 receptor at 20 uM in presence of 10% human serum";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL463816";"";"0";"518.54";"2";"5.92";"7j";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)cc2F)c2c(Oc3ccc4ccccc4c3)cccc21";"IC50";"'='";"115.3";"nM";"6.94";"";"";"UO_0000065";"13.38";"0.26";"1.02";"8.96";"0";"CHEMBL959318";"Displacement of [3H]PGE2 from human EP3 receptor at 20 uM in presence of 10% human serum";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL475151";"";"0";"520.92";"2";"5.56";"8g";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc(Cl)c(F)c3)cccc21";"IC50";"'='";"612.4";"nM";"6.21";"";"";"UO_0000065";"11.93";"0.24";"0.65";"8.03";"0";"CHEMBL959318";"Displacement of [3H]PGE2 from human EP3 receptor at 20 uM in presence of 10% human serum";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1089806";"";"0";"521.45";"2";"5.22";"8a";"CC1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3cccs3)cccc21";"IC50";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"16.53";"0.36";"3.40";"10.32";"0";"CHEMBL1107234";"Displacement of [3H]PGE2 from human EP3 receptor in buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1091164";"";"0";"551.40";"2";"5.44";"8c";"CC1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3ccc(F)c(F)c3)cccc21";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"17.04";"0.36";"3.96";"11.25";"0";"CHEMBL1107234";"Displacement of [3H]PGE2 from human EP3 receptor in buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1090507";"";"0";"584.31";"2";"6.47";"8d";"CC1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3ccc(Cl)c(Cl)c3)cccc21";"IC50";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"15.48";"0.34";"2.58";"10.83";"0";"CHEMBL1107234";"Displacement of [3H]PGE2 from human EP3 receptor in buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1089161";"";"0";"549.86";"2";"5.82";"8e";"CC1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3cccc(Cl)c3)cccc21";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"16.92";"0.36";"3.48";"11.13";"0";"CHEMBL1107234";"Displacement of [3H]PGE2 from human EP3 receptor in buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1093797";"";"0";"570.28";"2";"5.91";"21f";"O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C2)NS(=O)(=O)c1ccc(Cl)c(Cl)c1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"15.64";"0.35";"3.01";"10.68";"0";"CHEMBL1107234";"Displacement of [3H]PGE2 from human EP3 receptor in buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1088848";"";"0";"502.93";"1";"4.23";"21o";"O=C(/C=C/c1cccc2c1N(Cc1ccc(F)c(F)c1)C(=O)C2)NS(=O)(=O)c1cccc(Cl)c1";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"18.69";"0.38";"5.17";"11.25";"0";"CHEMBL1107234";"Displacement of [3H]PGE2 from human EP3 receptor in buffer";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3710";"Prostanoid EP3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
