"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL507382";"";"None";"881.09";"2";"-0.32";"5, [Aac13]NT(8-13";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NC1(C(=O)O)C2CC3CC(C2)CC1C3";"Ki";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"9.78";"0.19";"8.94";"2.51";"0";"CHEMBL991599";"Displacement of [3H]NT(8-13) from wild type human NTR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142449";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307715";"";"";""
"CHEMBL504768";"";"None";"843.00";"2";"0.25";"4, N3-NT(8-13)";"CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)N=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)O";"Ki";"'='";"0.73";"nM";"9.14";"";"";"UO_0000065";"10.84";"0.21";"8.89";"2.49";"0";"CHEMBL1014541";"Displacement of [125I]I-Tyr(3)NT from human NTR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153387";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL505906";"";"None";"803.02";"2";"0.15";"7";"CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)C[C@@H](N)CCCCN)C(C)(C)C)C(=O)O";"Ki";"'='";"8.07";"nM";"8.09";"";"";"UO_0000065";"10.08";"0.19";"7.94";"2.63";"0";"CHEMBL1014541";"Displacement of [125I]I-Tyr(3)NT from human NTR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153387";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL407196";"NEUROTENSIN";"None";"1672.95";"None";"None";"NT";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(C)C)C(=O)O";"Ki";"'='";"1.64";"nM";"8.79";"";"";"UO_0000065";"5.25";"None";"None";"None";"0";"CHEMBL1014541";"Displacement of [125I]I-Tyr(3)NT from human NTR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153387";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1766947";"";"None";"862.13";"2";"3.03";"1, NT79";"C=C(N[C@@H](CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)CCCNC(=N)N";"Ki";"'='";"8500.0";"nM";"5.07";"";"";"UO_0000065";"5.88";"0.11";"2.04";"1.81";"0";"CHEMBL1768189";"Displacement of [3H]neurotensin from human NTS1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765055";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL2310906";"";"None";"831.03";"2";"-0.76";"2, [N-Me-Tyr11]NT(8-13)";"CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O";"Ki";"'='";"5.1";"nM";"8.29";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL992462";"Activity at wild type human NTR1 expressed in HEK293 cells assessed as increase in intracellular calcium level";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142449";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307715";"";"";""
"CHEMBL1766940";"";"None";"760.98";"2";"0.58";"Table 1, R24C1";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N(CC(=O)O)CC(C)C";"Ki";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"7.14";"0.14";"4.85";"2.06";"0";"CHEMBL1768189";"Displacement of [3H]neurotensin from human NTS1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765055";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL254769";"";"None";"760.98";"2";"0.50";"Table 1, R19C1";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNCCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O";"Ki";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"11.56";"0.22";"8.30";"3.41";"0";"CHEMBL1768189";"Displacement of [3H]neurotensin from human NTS1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765055";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL258221";"";"None";"760.98";"2";"0.63";"Table 1, R36C1";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"11.26";"0.22";"7.94";"3.15";"0";"CHEMBL1768189";"Displacement of [3H]neurotensin from human NTS1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765055";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL4749016";"";"None";"1380.75";"None";"None";"8";"Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)C[C@H](CCCCN)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4701858";"Displacement of [125I]-neurotensin from human recombinant NTS1 stably expressed in CHO-K1 cell membranes incubated for 60 mins by gamma counter method";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL4123";"Neurotensin receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699489";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.0 hr";"AGONIST";""
