"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2113121";"";"None";"336.29";"0";"2.50";"15 table 1";"N[C@@H](CC(=O)Nc1ccc(Oc2ccc(F)c(F)c2)cc1)C(=O)O";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"20.48";"0.39";"4.39";"6.77";"0";"CHEMBL881963";"Inhibitory concentration against glutamate uptake in HEK cells expressing human Excitatory amino acid transporter 2";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143635";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL4173825";"";"None";"217.22";"0";"-0.33";"13b";"N[C@H](C(=O)O)[C@H](OCC1CCC1)C(=O)O";"IC50";"'='";"691.83";"nM";"6.16";"";"";"UO_0000065";"28.36";"0.56";"6.49";"5.61";"0";"CHEMBL4150967";"Inhibition of human EAAT2 expressed in HEK293 cells assessed as reduction in [3H]-D-Asp uptake incubated for 4 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145652";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4169695";"";"None";"245.26";"0";"0.13";"13g";"N[C@H](C(=O)O)[C@H](OCc1ccsc1)C(=O)O";"IC50";"'='";"933.25";"nM";"6.03";"";"";"UO_0000065";"24.59";"0.51";"5.90";"5.49";"0";"CHEMBL4150967";"Inhibition of human EAAT2 expressed in HEK293 cells assessed as reduction in [3H]-D-Asp uptake incubated for 4 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145652";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3919821";"";"None";"316.34";"0";"-0.55";"4v; diastereomeric mixture";"Cc1cc(C)cc(S(=O)(=O)NC(C(=O)O)[C@H](N)C(=O)O)c1";"IC50";"'='";"10715.19";"nM";"4.97";"";"";"UO_0000065";"15.71";"0.32";"5.52";"3.39";"0";"CHEMBL3861225";"Inhibition of [3H]-D-Asp uptake at human EAAT2 expressed in HEK293 cells measured after 3 mins by TopCount method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860066";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL3909952";"";"None";"324.26";"0";"-0.89";"4y; diastereomeric mixture";"N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(F)c(F)c1)C(=O)O";"IC50";"'='";"1096.48";"nM";"5.96";"";"";"UO_0000065";"18.38";"0.39";"6.85";"4.06";"0";"CHEMBL3861225";"Inhibition of [3H]-D-Asp uptake at human EAAT2 expressed in HEK293 cells measured after 3 mins by TopCount method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860066";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL3974720";"";"None";"302.31";"0";"-0.86";"4h; diastereomeric mixture";"Cc1ccc(S(=O)(=O)NC(C(=O)O)[C@H](N)C(=O)O)cc1";"IC50";"'='";"3235.94";"nM";"5.49";"";"";"UO_0000065";"18.16";"0.37";"6.35";"3.74";"0";"CHEMBL3861225";"Inhibition of [3H]-D-Asp uptake at human EAAT2 expressed in HEK293 cells measured after 3 mins by TopCount method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860066";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL3975687";"";"None";"367.18";"0";"-0.41";"4g; diastereomeric mixture";"N[C@H](C(=O)O)C(NS(=O)(=O)c1ccc(Br)cc1)C(=O)O";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"14.44";"0.36";"5.71";"3.61";"0";"CHEMBL3861225";"Inhibition of [3H]-D-Asp uptake at human EAAT2 expressed in HEK293 cells measured after 3 mins by TopCount method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860066";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL4166966";"";"None";"187.15";"0";"-1.50";"13k";"C#CCO[C@H](C(=O)O)[C@H](N)C(=O)O";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"30.97";"0.61";"7.30";"5.28";"0";"CHEMBL4150967";"Inhibition of human EAAT2 expressed in HEK293 cells assessed as reduction in [3H]-D-Asp uptake incubated for 4 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145652";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3948303";"";"None";"303.30";"0";"-1.59";"4n; diastereomeric mixture";"Nc1ccc(S(=O)(=O)NC(C(=O)O)[C@H](N)C(=O)O)cc1";"IC50";"'='";"4677.35";"nM";"5.33";"";"";"UO_0000065";"17.57";"0.36";"6.92";"3.08";"0";"CHEMBL3861225";"Inhibition of [3H]-D-Asp uptake at human EAAT2 expressed in HEK293 cells measured after 3 mins by TopCount method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860066";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL4159467";"";"None";"203.19";"0";"-0.72";"(DL-threo)-19a";"N[C@H](C(=O)O)[C@H](OCC1CC1)C(=O)O";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"27.18";"0.54";"6.24";"5.03";"0";"CHEMBL4150967";"Inhibition of human EAAT2 expressed in HEK293 cells assessed as reduction in [3H]-D-Asp uptake incubated for 4 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145652";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL104197";"";"None";"171.16";"0";"-0.93";"10a";"NC(Cc1nccn1O)C(=O)O";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL680699";"Binding affinity for Excitatory amino acid transporter 2 (EAAT-2) in Glu uptake system";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135397";"1";"Scientific Literature";"J Med Chem";"2002";"None";""
"CHEMBL1257407";"";"None";"451.83";"0";"2.41";"rac-28d";"N[C@]1(C(=O)O)C2C[C@H](C[C@H]2CCc2ccc(Cl)cc2)[C@@H]1C(=O)O.O=C(O)C(F)(F)F";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"14.12";"0.28";"2.36";"4.74";"0";"CHEMBL1259930";"Inhibition of human GLT1 expressed in Xenopus laevis Oocytes assessed as reduction of [3H]-glutamate uptake after 10 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255170";"1";"Scientific Literature";"J Med Chem";"2010";"None";""
"CHEMBL1628669";"";"None";"415.19";"0";"3.26";"6; WAY-213613";"N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(=O)O";"IC50";"'='";"70.79";"nM";"7.15";"";"";"UO_0000065";"17.22";"0.39";"3.89";"7.03";"0";"CHEMBL4150967";"Inhibition of human EAAT2 expressed in HEK293 cells assessed as reduction in [3H]-D-Asp uptake incubated for 4 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145652";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4176427";"";"None";"454.40";"0";"2.66";"3e";"N[C@H](C(=O)O)[C@H](OCc1cccc(NC(=O)CCc2ccc(C(F)(F)F)cc2)c1)C(=O)O";"IC50";"'='";"18.2";"nM";"7.74";"";"";"UO_0000065";"17.03";"0.33";"5.08";"5.57";"0";"CHEMBL4150967";"Inhibition of human EAAT2 expressed in HEK293 cells assessed as reduction in [3H]-D-Asp uptake incubated for 4 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4973";"Excitatory amino acid transporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145652";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
