"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL285063";"";"None";"369.22";"0";"4.26";"PD-168393";"C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"21.45";"0.47";"3.66";"11.84";"0";"CHEMBL1026508";"Inhibition of HER4";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154498";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL3651966";"LGH-447";"1.0";"440.47";"1";"5.04";"8; PIM447";"C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3750400";"Inhibition of HER4 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745712";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL478649";"";"None";"348.45";"0";"3.69";"1";"Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL998567";"Inhibition of ErbB4";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141712";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL202360";"";"None";"367.21";"0";"3.71";"19";"C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"23.88";"0.52";"5.06";"13.11";"0";"CHEMBL862514";"Inhibition of erbB4 fusion protein expressed in baculovirus by ELISA";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138126";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL388978";"STAUROSPORINE";"None";"466.54";"0";"4.35";"Staurosporine";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"112.0";"nM";"6.95";"";"";"UO_0000065";"14.90";"0.27";"2.60";"10.01";"0";"CHEMBL4720741";"Inhibition of human ERBB4 using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715818";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"INHIBITOR";""
"CHEMBL4297674";"BRANEBRUTINIB";"2.0";"370.43";"0";"2.13";"5a; BMS-986195";"CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1";"IC50";"'='";"1040.0";"nM";"5.98";"";"";"UO_0000065";"16.15";"0.30";"3.85";"6.56";"0";"CHEMBL4616783";"Inhibition of HER4 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616583";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL3680378";"";"None";"483.98";"1";"5.55";"BDBM112504";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1";"IC50";"'='";"41.33";"nM";"7.38";"";"233624";"UO_0000065";"15.26";"0.30";"1.83";"9.30";"0";"CHEMBL3707876";"ELISA-Based Kinase Assay: Inhibition of erbB tyrosine kinase activity was assessed using an ELISA-based receptor tyrosine kinase assay. Kinase reactions (50 mM HEPES, pH 7.4, 125 mM NaCl, 10 mM MgCl2, 100 μM sodium orthovanadate, 2 mM dithiothreitol, 20 uM ATP, test compound or vehicle control and 1-5 nM GST-erbB per 50 uL reaction) were run in 96-well plates coated with 0.25 mg/ml poly-Glu-Tyr (Sigma). The reactions were incubated for 6 minutes at room temperature while shaking. Kinase reactions were stopped by removal of reaction mixture, then wells were washed with wash buffer comprising 3% Bovine Serum Albumin and 0.1% Tween 20 in Phosphate Buffered Saline (PBS). Phosphorylated tyrosine residues were detected by adding 0.2 μg/ml anti-phosphotyrosine antibody (Oncogene Ab-4; 50 μL/well) coupled to Horse Radish Peroxidase (HRP) for 25 minutes while shaking at room temperature.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639119";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL4873571";"";"None";"561.55";"1";"4.65";"13c";"CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4823607";"Inhibition of recombinant human ERBB4 (706 to 991 residues) using poly(Glu, Tyr) 4:1 as substrate incubated for 40 mins in presence of [gamma-33ATP] by scintillation counting based radiometry assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4823249";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.6667 hr";"";""
"CHEMBL3952214";"";"None";"319.37";"0";"3.08";"1";"CC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1";"IC50";"'>'";"19952.62";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4727551";"Inhibition of ERBB4 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725315";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4095253";"";"None";"427.49";"0";"2.35";"B6";"C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21";"IC50";"'='";"1004.0";"nM";"6.00";"";"";"UO_0000065";"14.03";"0.27";"3.65";"5.33";"0";"CHEMBL4058126";"Inhibition of human N-terminal 6His-tagged HER4 (706 to 991 residues) preincubated for 5 mins followed by substrate addition after 30 to 60 mins in presence ATP of fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3009";"Receptor protein-tyrosine kinase erbB-4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";""
