"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL458144";"";"None";"368.95";"0";"4.95";"figure 3, R1C1";"CSC1SC(C(=O)c2ccc(Cl)cc2)C2CC(C)(C)CC(=O)C12";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"18.10";"0.40";"1.73";"19.56";"0";"CHEMBL991889";"Displacement of [3H]Ro15-4513 from GABAA alpha-5-beta-2-gamma-2 receptor expressed in Sf9 baculovirus system";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157475";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";"";""
"CHEMBL73416";"SARIPIDEM";"2.0";"341.84";"0";"4.41";"Saripidem";"CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12";"IC50";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"25.07";"0.49";"4.16";"22.78";"0";"CHEMBL677202";"Inhibition of [3H]flumazenil binding to recombinant GABA-A receptor alpha-5 subunit in cerebellum";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638233";"Cerebellum";"None";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130521";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL461925";"";"None";"287.77";"0";"4.37";"figure 3, R3C1";"Nc1c(C(=O)c2ccc(Cl)cc2)sc2ccccc12";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"20.85";"0.43";"1.63";"13.92";"0";"CHEMBL991889";"Displacement of [3H]Ro15-4513 from GABAA alpha-5-beta-2-gamma-2 receptor expressed in Sf9 baculovirus system";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157475";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";"";""
"CHEMBL3652870";"";"None";"449.84";"1";"5.78";"BDBM126718";"CC1=NN=C(c2sc3cccc(C(F)(F)F)c3c2Cl)c2cc3oc(=O)[nH]c3cc2C1";"IC50";"'='";"250.0";"nM";"6.60";"";"256756";"UO_0000065";"14.68";"0.30";"0.82";"9.34";"0";"CHEMBL3705380";"Receptor Activity Assay: The compounds are tested on HEK-293 (Human Embryonic Kidney) cells stably expressing the subunit α5 of the human GABAA receptor, and also the subunits beta2 (short) and gamma2 (long). The cells are maintained in the presence of a selection of three antibiotics, neomycin, zeocin and puromycin in a Dulbecco medium (DMEM) containing 10% (v/v) foetal bovine serum. On the day before the experiment, the cells are transferred to 96-well plates (in a density of 50,000 cells/well). The cells are then preincubated for 40 minutes with the compounds under test and are treated with GABA. The membrane potential is monitored using a blue FMP marker (Molecular Devices), following the instructions of the manufacturer. The responses are recorded for 120 seconds on a FlexStation3 plate reader (Molecular Devices, USA).";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639360";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3652872";"";"None";"415.40";"1";"5.12";"BDBM126720";"CC1=NN=C(c2cc3c(C(F)(F)F)cccc3s2)c2cc3oc(=O)[nH]c3cc2C1";"IC50";"'='";"500.0";"nM";"6.30";"";"256758";"UO_0000065";"15.17";"0.30";"1.18";"8.91";"0";"CHEMBL3705380";"Receptor Activity Assay: The compounds are tested on HEK-293 (Human Embryonic Kidney) cells stably expressing the subunit α5 of the human GABAA receptor, and also the subunits beta2 (short) and gamma2 (long). The cells are maintained in the presence of a selection of three antibiotics, neomycin, zeocin and puromycin in a Dulbecco medium (DMEM) containing 10% (v/v) foetal bovine serum. On the day before the experiment, the cells are transferred to 96-well plates (in a density of 50,000 cells/well). The cells are then preincubated for 40 minutes with the compounds under test and are treated with GABA. The membrane potential is monitored using a blue FMP marker (Molecular Devices), following the instructions of the manufacturer. The responses are recorded for 120 seconds on a FlexStation3 plate reader (Molecular Devices, USA).";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639360";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL73096";"";"None";"250.30";"0";"2.50";"figure 3, R4C1";"CN1C(=O)CN=C(c2ccccc2)c2ccccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL991889";"Displacement of [3H]Ro15-4513 from GABAA alpha-5-beta-2-gamma-2 receptor expressed in Sf9 baculovirus system";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157475";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";"";""
"CHEMBL73416";"SARIPIDEM";"2.0";"341.84";"0";"4.41";"Saripidem";"CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12";"IC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"24.39";"0.47";"3.93";"22.17";"0";"CHEMBL677203";"Inhibition of [3H]flumazenil binding to recombinant GABA-A receptor alpha-5 subunit in spinal cord";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638246";"Spinal cord";"None";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130521";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL458316";"";"None";"379.50";"0";"4.20";"figure 3, R2C1";"CSC1SC(C(=O)c2cccc([N+](=O)[O-])c2)C2CC(C)(C)CC(=O)C12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL991889";"Displacement of [3H]Ro15-4513 from GABAA alpha-5-beta-2-gamma-2 receptor expressed in Sf9 baculovirus system";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157475";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";"";""
"CHEMBL204738";"";"None";"293.33";"0";"1.94";"figure 3, R4C2";"CC(=O)NC1N=C(c2ccccc2)c2ccccc2NC1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL991889";"Displacement of [3H]Ro15-4513 from GABAA alpha-5-beta-2-gamma-2 receptor expressed in Sf9 baculovirus system";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157475";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";"";""
"CHEMBL3652873";"";"None";"365.39";"0";"4.24";"BDBM126721";"CC1=NN=C(c2cc3ccc(F)cc3s2)c2cc3oc(=O)[nH]c3cc2C1";"IC50";"'='";"100.0";"nM";"7.00";"";"256759";"UO_0000065";"19.16";"0.37";"2.76";"9.90";"0";"CHEMBL3705380";"Receptor Activity Assay: The compounds are tested on HEK-293 (Human Embryonic Kidney) cells stably expressing the subunit α5 of the human GABAA receptor, and also the subunits beta2 (short) and gamma2 (long). The cells are maintained in the presence of a selection of three antibiotics, neomycin, zeocin and puromycin in a Dulbecco medium (DMEM) containing 10% (v/v) foetal bovine serum. On the day before the experiment, the cells are transferred to 96-well plates (in a density of 50,000 cells/well). The cells are then preincubated for 40 minutes with the compounds under test and are treated with GABA. The membrane potential is monitored using a blue FMP marker (Molecular Devices), following the instructions of the manufacturer. The responses are recorded for 120 seconds on a FlexStation3 plate reader (Molecular Devices, USA).";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5112";"GABA receptor alpha-5 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639360";"37";"BindingDB Database";"";"2014";"None";"";"";""
