"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL88848";"";"None";"540.57";"2";"2.58";"8";"O=C(NC1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)C2CCCC[C@@H]2C(=O)O)c(O)c1)c1ccc(O)cc1";"IC50";"'='";"97000.0";"nM";"4.01";"";"";"UO_0000065";"7.42";"0.14";"1.43";"2.20";"0";"CHEMBL769116";"Inhibition of partially purified recombinant human calcium insensitive protein kinase C epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135470";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL316088";"";"None";"536.54";"2";"2.59";"33";"NCCOc1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CCCC2NC(=O)c2ccc(O)cc2)cc1O";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"9.88";"0.19";"2.71";"2.81";"0";"CHEMBL769116";"Inhibition of partially purified recombinant human calcium insensitive protein kinase C epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135470";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL103506";"";"None";"512.61";"1";"3.53";"18b";"CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"12.70";"0.23";"2.98";"8.37";"0";"CHEMBL766360";"Inhibition of Protein kinase C epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136205";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL603418";"";"None";"386.50";"0";"3.80";"13b";"Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCNCC2)ccc2[nH]ccc12";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"22.26";"0.41";"4.80";"10.78";"0";"CHEMBL1070548";"Inhibition of PKCepsilon by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153090";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL80460";"PLATANIC ACID";"None";"458.68";"1";"6.10";"2";"CC(=O)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL997494";"Inhibition of PKC epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149038";"1";"Scientific Literature";"J Nat Prod";"1994";"None";"";"";""
"CHEMBL509422";"";"None";"528.77";"2";"6.72";"5";"C=C(C)[C@@H]1CC[C@]2(C(=O)OCC(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL997494";"Inhibition of PKC epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149038";"1";"Scientific Literature";"J Nat Prod";"1994";"None";"";"";""
"CHEMBL312687";"";"None";"498.75";"1";"7.66";"6";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL997494";"Inhibition of PKC epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149038";"1";"Scientific Literature";"J Nat Prod";"1994";"None";"";"";""
"CHEMBL448637";"";"None";"524.79";"2";"8.22";"8";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/C)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL997494";"Inhibition of PKC epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149038";"1";"Scientific Literature";"J Nat Prod";"1994";"None";"";"";""
"CHEMBL129";"ZIDOVUDINE";"4.0";"267.24";"0";"-0.20";"AZT";"Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL997494";"Inhibition of PKC epsilon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149038";"1";"Scientific Literature";"J Nat Prod";"1994";"None";"";"";""
"CHEMBL184548";"";"None";"402.50";"0";"3.46";"6c";"CN(C)CCCCn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c2ccccc21";"IC50";"'='";"5866.0";"nM";"5.23";"";"";"UO_0000065";"13.00";"0.24";"1.77";"7.88";"0";"CHEMBL828023";"Inhibitory concentration against recombinant human Protein kinase C epsilon";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3582";"Protein kinase C epsilon";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137905";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
