"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL64765";"";"None";"397.52";"0";"3.38";"7b";"COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(C)c2)cc1";"IC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"18.00";"0.34";"3.77";"9.00";"0";"CHEMBL658342";"Inhibitory activity against recombinant human cathepsin S activity";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL356167";"";"None";"436.94";"0";"2.32";"24";"CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1cccc(Cl)c1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"18.41";"0.37";"5.73";"7.76";"0";"CHEMBL658343";"Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135569";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL417727";"";"None";"223.23";"0";"2.31";"3";"Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"23.39";"0.42";"2.91";"8.68";"0";"CHEMBL658351";"Inhibitory concentration against Cathepsin S";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134488";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL371749";"";"None";"416.56";"0";"4.54";"6a";"CCCC[C@H](NC(=O)O[C@@H]1C[C@H](C)C[C@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1";"IC50";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"17.29";"0.33";"2.66";"8.52";"0";"CHEMBL829931";"Inhibitory concentration against human cathepsin S by fluorescence assay using 10 uM Cbz-Val-Val-Arg-AMC";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143550";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL185431";"";"None";"405.55";"0";"3.23";"18";"CC(C)C[C@H](Nc1cccc(-c2ccc(N3CCNCC3)cc2)c1)C(=O)NCC#N";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"18.79";"0.35";"4.39";"9.50";"0";"CHEMBL827907";"Inhibitory concentration against human cathepsin S";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137165";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL236071";"";"None";"602.68";"1";"4.00";"36";"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccncc34)CC2)C1";"IC50";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"12.01";"0.24";"3.24";"6.74";"0";"CHEMBL899800";"Inhibition of human cathepsin S";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137473";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL238408";"";"None";"694.77";"2";"5.27";"11";"COC(=O)c1sc2cc(F)ccc2c1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"9.91";"0.20";"1.62";"6.56";"0";"CHEMBL899800";"Inhibition of human cathepsin S";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137473";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL237544";"";"None";"600.68";"2";"6.07";"7";"CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3csc4cc(F)ccc34)CC2)C1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"10.88";"0.21";"0.47";"10.61";"0";"CHEMBL899800";"Inhibition of human cathepsin S";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137473";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL61329";"";"None";"493.61";"0";"3.83";"1l";"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCn2ccnc2)cc1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"10.62";"0.20";"1.41";"4.92";"0";"CHEMBL658342";"Inhibitory activity against recombinant human cathepsin S activity";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL303517";"";"None";"467.61";"0";"4.88";"1c";"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCCC2)cc1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"11.46";"0.22";"0.48";"6.04";"0";"CHEMBL658342";"Inhibitory activity against recombinant human cathepsin S activity";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2954";"Cathepsin S";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
