"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL129034";"";"None";"398.55";"1";"5.51";"6d";"CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc3ccccc23)cc1";"IC50";"'='";"817.0";"nM";"6.09";"";"";"UO_0000065";"15.27";"0.28";"0.58";"18.82";"0";"CHEMBL749749";"Binding affinity on cloned opioid receptor mu 1 in human HEK293S cells using [125I]FK33824 as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293S";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133469";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";""
"CHEMBL894";"BUPROPION";"4.0";"239.75";"0";"3.30";"BUPROPION";"CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL1366";"AURANOFIN";"4.0";"678.49";"None";"None";"AURANOFIN";"";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL1237";"LISINOPRIL ANHYDROUS";"4.0";"405.50";"0";"1.24";"LISINOPRIL";"NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL2347236";"";"None";"479.67";"1";"5.66";"5";"C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5cccnc5)cc4)cc3[C@@]1(C)CCN2CC1CC1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2353037";"Partial agonist activity at human mu opioid receptor expressed in CHO cell membrane assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by liquid scintillation counting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346652";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308072";"";"";""
"CHEMBL2107797";"NORGESTREL";"4.0";"312.45";"0";"3.88";"NORGESTREL";"C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL1370561";"AMINOPHYLLINE";"4.0";"420.43";"0";"-1.04";"AMINOPHYLLINE";"Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
"CHEMBL460631";"";"None";"508.09";"2";"5.45";"(+/-)-6.3f";"COCCN(C(=O)c1sccc1Cl)C1c2ccccc2C=CC1N1CCN(c2ccccc2)CC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.78";"0.27";"1.55";"19.43";"0";"CHEMBL1030679";"Displacement of [125I]FK33824 from human cloned mu opioid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL459388";"";"None";"505.45";"1";"4.10";"(+/-)-6.j";"COCCN(C(=O)Cc1ccccc1Br)C1c2cc(OC)c(OC)cc2CCC1N(C)C";"IC50";"'='";"4828.0";"nM";"5.32";"";"";"UO_0000065";"10.52";"0.23";"1.22";"10.38";"0";"CHEMBL1030679";"Displacement of [125I]FK33824 from human cloned mu opioid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL211501";"ANTIMYCIN A";"None";"548.63";"1";"3.48";"ANTIMYCIN A";"CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909182";"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";""
