"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL2414238";"";"None";"492.65";"0";"4.05";"4";"CC(C)(O)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"18.18";"0.35";"4.91";"9.91";"0";"CHEMBL2415771";"Inhibition of PI3Kdelta (unknown origin) assessed as formation of PIP3 by competitive fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413047";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2216850";"";"None";"433.54";"0";"4.99";"85";"CCN(CC)C(=O)c1cccc(Nc2nc3ccc(-c4cncc(OC)c4)cc3s2)n1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"19.66";"0.38";"3.53";"10.62";"0";"CHEMBL2217262";"Inhibition of PI3Kdelta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2216751";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL2216901";"";"None";"476.65";"0";"4.20";"14";"CN(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1";"Ki";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"17.43";"0.33";"4.11";"13.73";"0";"CHEMBL2217262";"Inhibition of PI3Kdelta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2216751";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL3618245";"";"None";"424.44";"0";"2.59";"18";"COc1ncc(Nc2nc3ccc(C(C)(C)O)cn3c2-c2nc(C)nc(N)n2)cc1F";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"21.73";"0.41";"6.63";"6.76";"0";"CHEMBL3620388";"Inhibition of PI3Kdelta (unknown origin) by alpha screen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3616407";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3680905";"";"None";"415.43";"0";"3.65";"BDBM124076";"Cc1cccc2nc([C@@H](C)Nc3ncnc4[nH]cnc34)c(-c3cccc(F)c3)c(=O)n12";"Ki";"'='";"802.4";"nM";"6.10";"";"253167";"UO_0000065";"14.67";"0.27";"2.45";"6.04";"0";"CHEMBL3705197";"Alphascreen Assays : A PI3K Alphascreen assay (PerkinElmer, Waltham, Mass.) was used to measure the activity of a panel of four phosphoinositide 3-kinases: PI3Kα, PI3Kβ, PI3Kγ, and PI3Kδ. Enzyme reaction buffer was prepared using sterile water (Baxter, Deerfield, Ill.) and 50 mM Tris HCl pH 7, 14 mM MgCl2, 2 mM sodium cholate, and 100 mM NaCl. 2 mM DTT was added fresh the day of the experiment. The Alphascreen buffer was made using sterile water and 10 mM Tris HCl pH 7.5, 150 mM NaCl, 0.10% Tween 20, and 30 mM EDTA. 1 mM DTT was added fresh the day of the experiment. Compound source plates used for this assay were 384-well Greiner clear polypropylene plates containing test compounds at 5 mM and diluted 1:2 over 22 concentrations.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639347";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3680908";"";"None";"415.43";"0";"3.65";"BDBM124079";"Cc1cccc2nc(C(C)Nc3ncnc4[nH]cnc34)c(-c3cccc(F)c3)c(=O)n12";"Ki";"'='";"27.7";"nM";"7.56";"";"253170";"UO_0000065";"18.19";"0.33";"3.91";"7.49";"0";"CHEMBL3705197";"Alphascreen Assays : A PI3K Alphascreen assay (PerkinElmer, Waltham, Mass.) was used to measure the activity of a panel of four phosphoinositide 3-kinases: PI3Kα, PI3Kβ, PI3Kγ, and PI3Kδ. Enzyme reaction buffer was prepared using sterile water (Baxter, Deerfield, Ill.) and 50 mM Tris HCl pH 7, 14 mM MgCl2, 2 mM sodium cholate, and 100 mM NaCl. 2 mM DTT was added fresh the day of the experiment. The Alphascreen buffer was made using sterile water and 10 mM Tris HCl pH 7.5, 150 mM NaCl, 0.10% Tween 20, and 30 mM EDTA. 1 mM DTT was added fresh the day of the experiment. Compound source plates used for this assay were 384-well Greiner clear polypropylene plates containing test compounds at 5 mM and diluted 1:2 over 22 concentrations.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639347";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3680917";"";"None";"461.51";"0";"2.18";"BDBM124088";"CC(Nc1ncnc(N)c1C#N)c1nc2ccccn2c(=O)c1-c1ccccc1S(C)(=O)=O";"Ki";"'='";"52.8";"nM";"7.28";"";"253180";"UO_0000065";"15.77";"0.30";"5.10";"4.66";"0";"CHEMBL3705197";"Alphascreen Assays : A PI3K Alphascreen assay (PerkinElmer, Waltham, Mass.) was used to measure the activity of a panel of four phosphoinositide 3-kinases: PI3Kα, PI3Kβ, PI3Kγ, and PI3Kδ. Enzyme reaction buffer was prepared using sterile water (Baxter, Deerfield, Ill.) and 50 mM Tris HCl pH 7, 14 mM MgCl2, 2 mM sodium cholate, and 100 mM NaCl. 2 mM DTT was added fresh the day of the experiment. The Alphascreen buffer was made using sterile water and 10 mM Tris HCl pH 7.5, 150 mM NaCl, 0.10% Tween 20, and 30 mM EDTA. 1 mM DTT was added fresh the day of the experiment. Compound source plates used for this assay were 384-well Greiner clear polypropylene plates containing test compounds at 5 mM and diluted 1:2 over 22 concentrations.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639347";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3680919";"";"None";"450.42";"0";"4.04";"BDBM124090";"CC(Nc1ncnc(N)c1C#N)c1c(-c2cc(F)cc(F)c2)c(=O)c2cc(F)ccc2n1C";"Ki";"'='";"33.0";"nM";"7.48";"";"253182";"UO_0000065";"16.61";"0.31";"3.44";"6.82";"0";"CHEMBL3705197";"Alphascreen Assays : A PI3K Alphascreen assay (PerkinElmer, Waltham, Mass.) was used to measure the activity of a panel of four phosphoinositide 3-kinases: PI3Kα, PI3Kβ, PI3Kγ, and PI3Kδ. Enzyme reaction buffer was prepared using sterile water (Baxter, Deerfield, Ill.) and 50 mM Tris HCl pH 7, 14 mM MgCl2, 2 mM sodium cholate, and 100 mM NaCl. 2 mM DTT was added fresh the day of the experiment. The Alphascreen buffer was made using sterile water and 10 mM Tris HCl pH 7.5, 150 mM NaCl, 0.10% Tween 20, and 30 mM EDTA. 1 mM DTT was added fresh the day of the experiment. Compound source plates used for this assay were 384-well Greiner clear polypropylene plates containing test compounds at 5 mM and diluted 1:2 over 22 concentrations.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639347";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3680925";"";"None";"397.44";"0";"3.09";"BDBM124096";"Cc1cccc2nc(C(C)Nc3ncnc(N)c3C#N)c(-c3ccccc3)c(=O)n12";"Ki";"'='";"12.6";"nM";"7.90";"";"253188";"UO_0000065";"19.88";"0.36";"4.81";"6.48";"0";"CHEMBL3705197";"Alphascreen Assays : A PI3K Alphascreen assay (PerkinElmer, Waltham, Mass.) was used to measure the activity of a panel of four phosphoinositide 3-kinases: PI3Kα, PI3Kβ, PI3Kγ, and PI3Kδ. Enzyme reaction buffer was prepared using sterile water (Baxter, Deerfield, Ill.) and 50 mM Tris HCl pH 7, 14 mM MgCl2, 2 mM sodium cholate, and 100 mM NaCl. 2 mM DTT was added fresh the day of the experiment. The Alphascreen buffer was made using sterile water and 10 mM Tris HCl pH 7.5, 150 mM NaCl, 0.10% Tween 20, and 30 mM EDTA. 1 mM DTT was added fresh the day of the experiment. Compound source plates used for this assay were 384-well Greiner clear polypropylene plates containing test compounds at 5 mM and diluted 1:2 over 22 concentrations.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639347";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL2216895";"";"None";"373.40";"0";"3.58";"31";"C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2n1-c1ccccc1";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"25.97";"0.47";"6.12";"9.20";"0";"CHEMBL2217262";"Inhibition of PI3Kdelta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3130";"PI3-kinase p110-delta subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2216751";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
