"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1569918";"";"None";"307.35";"0";"4.42";"SID85285581";"Cc1occc1C(=O)Nc1ccc(OCc2ccccc2)cc1";"IC50";"'>'";"32000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1737948";"PUBCHEM_BIOASSAY: SAR analysis of antagonists of the Cannabinoid Receptor 2 using an Image-Based Assay - Set 2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1961, AID1965]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1097841";"";"None";"527.84";"2";"7.13";"12h";"CC1(C)C[C@@H](NC(=O)c2cn[nH]c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"10.36";"0.21";"-1.66";"6.84";"0";"CHEMBL1105737";"Displacement of [3H]CP-55940 from human recombinant cannabinoid CB2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157794";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL519584";"";"None";"420.38";"1";"5.21";"16d";"CC(C)(C)NC(=O)N1CCN(C(c2ccc(Cl)cc2)c2ccccc2Cl)CC1";"IC50";"'='";"4820.0";"nM";"5.32";"";"";"UO_0000065";"12.65";"0.26";"0.11";"14.94";"0";"CHEMBL988124";"Displacement of [3H]WIN-55212-2 from human CB2 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157137";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307512";""
"CHEMBL188";"WIN-552122";"None";"426.52";"0";"4.60";"3";"Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3";"IC50";"'='";"8.9";"nM";"8.05";"";"";"UO_0000065";"18.88";"0.34";"3.45";"18.42";"0";"CHEMBL895094";"Displacement of [3H]CP-55940 human CB2 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148711";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307512";""
"CHEMBL3114182";"";"None";"418.51";"1";"5.16";"18";"O=C(NC1CCCCCC1)c1cc(-c2ccccc2)cn(Cc2ccc(F)cc2)c1=O";"IC50";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3119419";"Inverse agonist activity at human CB2 receptor expressed in CHO membranes by [35S]GTPgammaS binding assay";"F";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112511";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";""
"CHEMBL206492";"";"None";"395.46";"0";"4.35";"9l";"CCCCCOc1c(OC)ccc2cc(C(=O)Nc3ccccc3N)c(O)nc12";"IC50";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861409";"Inhibition of [35S]GTP-gamma-S binding to human CB2 receptor expressed in CHO cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139010";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";""
"CHEMBL1708243";"";"None";"294.35";"0";"4.16";"SID99303177";"CCOc1ccc(-c2n[nH]c(C)c2-c2ccccc2)c(O)c1";"IC50";"'='";"23800.0";"nM";"4.62";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1738548";"PUBCHEM_BIOASSAY: SAR analysis of antagonists of the Cannabinoid Receptor 2 using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2013, AID2026]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1085566";"N-(7'-(2-CHLOROPHENYL)-6'-(4-CHLOROPHENYL)-3',4'-DIHYDROSPIRO[CYCLOHEXANE-1,2'-PYRANO[2,3-B]PYRIDINE]-4'-YL)-2-HYDROXY-2-METHYLPROPANAMIDE (ENANTIOMERIC MIX)";"None";"525.48";"2";"7.14";"12c, Enantiomer 1";"CC(C)(O)C(=O)NC1CC2(CCCCC2)Oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc21";"IC50";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"10.46";"0.21";"-1.65";"7.69";"0";"CHEMBL1120213";"Binding affinity to human CB2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158602";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1727053";"";"None";"392.51";"1";"6.58";"SID99303188";"CC(C)(C)c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccccc2)cc1";"IC50";"'='";"13900.0";"nM";"4.86";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1738548";"PUBCHEM_BIOASSAY: SAR analysis of antagonists of the Cannabinoid Receptor 2 using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2013, AID2026]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1722769";"";"None";"478.57";"0";"3.01";"SID87544628";"COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1ccc(OCC(C)C)c(OC)c1";"IC50";"'>'";"32000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1737948";"PUBCHEM_BIOASSAY: SAR analysis of antagonists of the Cannabinoid Receptor 2 using an Image-Based Assay - Set 2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1961, AID1965]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid CB2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
