"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1169539";"";"None";"638.81";"1";"2.87";"8d";"CN1CCC([C@@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL657351";"Inhibitory concentration against cathepsin D";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125921";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";""
"CHEMBL212357";"";"None";"624.87";"1";"3.35";"26";"CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCc2ccc(cc2)CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1";"IC50";"'='";"195.0";"nM";"6.71";"";"";"UO_0000065";"10.74";"0.22";"3.36";"4.60";"0";"CHEMBL866007";"Inhibition of Cathepsin D";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137429";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL213858";"";"None";"532.77";"1";"1.43";"30";"CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCCSC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"10.83";"0.23";"4.34";"4.22";"0";"CHEMBL866007";"Inhibition of Cathepsin D";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137429";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL231325";"";"None";"574.72";"1";"3.55";"19c";"CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"9.66";"0.18";"2.00";"4.14";"0";"CHEMBL888969";"Inhibition of cathepsin D";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144655";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL1084432";"";"None";"535.77";"2";"5.10";"27";"CCC(=O)NC(C)(C)[C@H]1CCC[C@@H](C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CNCc2cccc(C(C)C)c2)C1";"IC50";"'='";"7100.0";"nM";"5.15";"";"";"UO_0000065";"9.61";"0.18";"0.05";"5.69";"0";"CHEMBL1107841";"Inhibition of Cathepsin D";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155410";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL439148";"";"None";"496.72";"0";"1.59";"101";"CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CC[C@H]2CNCC[C@H]2C(=O)N[C@@H](C)C(=O)N1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL866007";"Inhibition of Cathepsin D";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137429";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL209847";"";"None";"474.69";"0";"0.64";"102";"CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CSC[C@H](N)C(=O)N[C@@H](C)C(=O)N1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"14.38";"0.30";"6.18";"5.11";"0";"CHEMBL866007";"Inhibition of Cathepsin D";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137429";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL318803";"";"None";"805.98";"2";"4.53";"47";"COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2nc3ccccc3[nH]2)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1";"IC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"7.97";"0.15";"1.89";"3.28";"0";"CHEMBL657353";"Selectivity for their inhibitory potency against human cathepsin D.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127464";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";""
"CHEMBL211848";"";"None";"459.68";"0";"1.71";"34";"CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C\CSCCC(=O)N[C@@H](C)C(=O)N1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL866007";"Inhibition of Cathepsin D";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137429";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL2349498";"";"None";"341.46";"0";"3.28";"28, rac-28";"CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N";"IC50";"'='";"2513.0";"nM";"5.60";"";"";"UO_0000065";"16.40";"0.31";"2.32";"8.24";"0";"CHEMBL2352017";"Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3559722";"Spleen";"None";"None";"";"";"";"CHEMBL2581";"Cathepsin D";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346596";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
