"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL70970";"";"None";"312.46";"0";"4.21";"17";"CCCN(CCC)CC1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";""
"CHEMBL418823";"";"None";"358.57";"1";"6.23";"28";"CCCCCCCCCOc1ccc2[nH]cc(CCNCCCC)c2c1";"Ki";"'='";"223.0";"nM";"6.65";"";"";"UO_0000065";"18.55";"0.35";"0.42";"17.95";"0";"CHEMBL617599";"In vitro affinity human cloned 5-hydroxytryptamine 1D receptor alpha by [3H]5-HT displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129297";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";""
"CHEMBL146720";"";"None";"518.62";"1";"1.78";"4g";"NCCc1c[nH]c2ccc(OCC(=O)N3CCN(C(=O)COc4ccc5[nH]cc(CCN)c5c4)CC3)cc12";"Ki";"'='";"0.42";"nM";"9.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616928";"Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1D receptor in CHO-K1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129591";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3307512";"";"";""
"CHEMBL257744";"";"None";"289.71";"0";"2.86";"6";"COc1c(Cl)ccc2c1C(C)NC(NCC(F)F)=N2";"Ki";"'='";"1810.0";"nM";"5.74";"";"";"UO_0000065";"19.82";"0.41";"2.88";"12.58";"0";"CHEMBL931075";"Binding affinity to 5HT1D receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL429136";"";"None";"294.13";"0";"3.50";"3";"CC1NC(NCC(F)F)=Nc2ccc(Cl)c(Cl)c21";"Ki";"'='";"630.0";"nM";"6.20";"";"";"UO_0000065";"21.08";"0.47";"2.70";"17.03";"0";"CHEMBL931075";"Binding affinity to 5HT1D receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL70606";"";"None";"318.46";"0";"4.94";"6f";"CCCN(Cc1ccccc1)C1CCc2ccc3[nH]ccc3c2C1";"Ki";"'='";"192.0";"nM";"6.72";"";"";"UO_0000065";"21.09";"0.38";"1.78";"35.30";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";""
"CHEMBL120055";"";"None";"392.50";"0";"2.71";"5b";"Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1";"Ki";"'='";"2.08";"nM";"8.68";"";"";"UO_0000065";"22.12";"0.41";"5.97";"11.64";"1";"CHEMBL617304";"Binding affinity to recombinant human 5-hydroxytryptamine 1D receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128546";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";""
"CHEMBL194809";"";"None";"406.92";"0";"3.84";"14";"CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccccc2Cl)CC4)CC1";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"21.13";"0.41";"4.76";"21.67";"0";"CHEMBL883692";"Mean binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142743";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL199088";"";"None";"441.46";"0";"3.60";"15";"CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccc(C(F)(F)F)nc2)CC4)CC1";"Ki";"'='";"0.5012";"nM";"9.30";"";"";"UO_0000065";"21.07";"0.40";"5.70";"17.69";"0";"CHEMBL883692";"Mean binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142743";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL380812";"";"None";"412.50";"0";"2.84";"20";"CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2cnn3ccccc23)CC4)CC1";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"21.58";"0.39";"6.06";"15.62";"0";"CHEMBL883692";"Mean binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142743";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
